region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_y,f_g,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
20,ygm_full_020_yg,ygm,full,cy,yg,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.4330127018922193,#90cf32,0.5627450980392157,0.8117647058823529,0.19411764705882353,76.5181876914217,-42.83550403159575,66.51630663705663,"[[0.2833333333333334, 0.3560326660002692], [0.3166666666666668, 0.3752776749732568], [0.3333333333333333, 0.40414518843273783], [0.3333333333333333, 0.44263520637871334], [0.27500000000000013, 0.47631397208144144], [0.225, 0.3897114317029974]]",6,5,5,full,1858,9565,4111,1896,1858,1896,1.0,0.65,0.65,8,98.0,0.8962331987527937,38,0.020042194092827006,#97e56d,0.5921569,0.8980392,0.42745098,83.85887046295501,-44.83158678997784,50.578519656799735,83.87193034910379,-44.834812202979265,50.66145478388654,7.455052019671051,17.66021018444125,0.29913668802302834,0.5689407794396999,0.16556636900439697,131.55301039688845,67.58740877397648,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
21,ygm_full_021_ymgyg,ygm,full,cmycy,ymgyg,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.34641016151377546,#9aab46,0.6031372549019608,0.6690196078431373,0.27294117647058824,66.72021151251288,-20.452324989883586,48.89567195723098,"[[0.4000000000000001, 0.2790526301083191], [0.42499999999999993, 0.27424137786507224], [0.475, 0.36084391824351614], [0.45833333333333337, 0.38008892721650356], [0.33333333333333326, 0.4041451884327379], [0.31666666666666676, 0.37527767497325687]]",6,5,5,full,2975,13874,5914,3034,2975,3034,1.0,0.65,0.65,8,98.0,6.051008370676252,59,0.01944627554383652,#a8c26c,0.65882355,0.7607843,0.42352942,74.64740126462085,-21.50904102167528,39.65147778714015,73.75446996341475,-20.53602337162817,39.27664573153625,7.150479665499288,12.223424724360706,1.7073740725336446,4.597105666196425,1.471570174000367,118.47772589846227,45.10962797869407,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
22,ygm_full_022_yygyg,ygm,full,ccycy,yygyg,0.6,0.4,0.0,0.6,0.4,0.0,0.2,0.34641016151377546,#a6d228,0.6501960784313725,0.824313725490196,0.15529411764705883,78.71036781252369,-36.191852490797984,71.82923880743049,"[[0.24999999999999994, 0.27905263010831904], [0.2833333333333333, 0.35603266600026917], [0.22500000000000003, 0.3897114317029973], [0.18333333333333335, 0.3175426480542941]]",6,5,5,full,1130,7206,3100,1154,1130,1154,1.0,0.65,0.65,8,98.0,1.1664431165654319,24,0.02079722703639515,#a0e76a,0.627451,0.90588236,0.41568628,84.88859510080265,-43.09190921151418,53.31098383941109,84.94356312773613,-43.045340785825275,53.24378039907008,8.545235069578794,20.7052419023616,0.43669843364989896,0.8049626736750213,0.2331246017775251,128.9490257076069,68.54906007684811,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
23,ygm_full_023_yyg,ygm,full,ccy,yyg,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.28867513459481287,#b5d421,0.7084967320261438,0.8326797385620915,0.12941176470588237,80.26235676752313,-31.443535494454224,75.10669897134102,"[[0.20833333333333337, 0.21650635094610968], [0.2333333333333333, 0.2309401076758503], [0.24999999999999997, 0.2501851166488378], [0.24999999999999997, 0.27905263010831904], [0.1833333333333333, 0.3175426480542941], [0.14583333333333334, 0.2525907427704613]]",6,5,5,full,1264,7572,3234,1289,1264,1289,1.0,0.65,0.65,8,98.0,0.9325677305045106,25,0.019394879751745538,#aaea68,0.6666667,0.91764706,0.40784314,86.19093477855539,-41.2122831725319,55.93928921522672,86.1245531454318,-41.17849296962836,55.992880574187325,9.378589530617539,22.3151532638615,0.4432845188852451,0.755098539203002,0.20512455348900702,126.38027537306232,69.48133822975588,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
24,ygm_full_024_ymygyg,ygm,full,cmcycy,ymygyg,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.28867513459481287,#abb33a,0.6692810457516339,0.7032679738562092,0.22745098039215686,70.3860823714608,-18.55675143328511,58.10820874666882,"[[0.31666666666666676, 0.23094010767585027], [0.4000000000000001, 0.2790526301083191], [0.31666666666666676, 0.3752776749732568], [0.2833333333333334, 0.3560326660002692], [0.24999999999999994, 0.279052630108319], [0.24999999999999994, 0.2501851166488378]]",6,5,5,full,3457,15121,6478,3527,3457,3527,1.0,0.65,0.65,8,98.0,5.8321639591676,70,0.019846895378508648,#b1c767,0.69411767,0.78039217,0.40392157,76.47471629712692,-22.026804132366074,44.766095026124454,76.41269957397272,-21.02731167717359,44.670569978941266,7.202980782382433,15.070657827285103,2.0531611520557935,4.8983802472837645,1.455088821590111,116.19912882665852,49.89171638833068,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
25,ygm_full_025_yyyg,ygm,full,cccy,yyyg,0.75,0.25,0.0,0.75,0.25,0.0,0.125,0.21650635094610965,#c7d719,0.7813725490196078,0.8431372549019608,0.09705882352941177,82.2965489753003,-25.259099303701905,78.89213150428324,"[[0.175, 0.15877132402714708], [0.20833333333333334, 0.21650635094610968], [0.14583333333333334, 0.2525907427704613], [0.11249999999999999, 0.1948557158514987]]",6,5,5,full,764,5804,2479,780,764,780,1.0,0.65,0.65,8,98.0,1.3252443697716256,16,0.020512820512820513,#b4ec64,0.7058824,0.9254902,0.39215687,87.45396693506423,-38.99615201702916,59.262698776873734,87.38285205199952,-38.979048761533946,59.41467000171654,10.58687117309695,24.50755406931346,0.5025619710622807,0.7953143311574102,0.2268475958222495,123.34579094528078,70.94199981994953,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
26,ygm_full_026_yyyyg,ygm,full,ccccy,yyyyg,0.8,0.2,0.0,0.8,0.2,0.0,0.1,0.17320508075688773,#d2d914,0.8250980392156861,0.8494117647058823,0.07764705882352942,83.56396333712765,-21.455436693786577,80.99892539154644,"[[0.16666666666666669, 0.11547005383792511], [0.175, 0.15877132402714705], [0.11249999999999999, 0.19485571585149866], [0.09166666666666666, 0.15877132402714705]]",6,5,5,full,303,3983,1727,310,303,310,1.0,0.65,0.65,8,98.0,1.2548238483978214,7,0.02258064516129032,#bdee5e,0.7411765,0.93333334,0.36862746,88.34233943477484,-36.50017679585282,62.635374022915656,88.19177416616374,-36.75034715514144,62.52912581088975,10.719990696629457,24.21563754555365,0.663049825605155,1.0810788920976002,0.26642627779128786,120.23109268743201,72.49450313726587,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
27,ygm_full_027_yyyyyg,ygm,full,cccccy,yyyyyg,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.14433756729740643,#dada11,0.8542483660130719,0.8535947712418301,0.06470588235294118,84.42728348833214,-18.89284083051085,82.33753592452919,"[[0.16666666666666663, 0.0962250448649376], [0.16666666666666663, 0.11547005383792514], [0.09166666666666666, 0.15877132402714705], [0.041666666666666664, 0.07216878364870322], [0.08333333333333333, 0.048112522432468816]]",6,5,5,full,1539,9076,3865,1570,1539,1570,1.0,0.65,0.65,8,98.0,1.5895995786558306,31,0.019745222929936305,#c2ee5d,0.7607843,0.93333334,0.3647059,88.7279261775738,-35.11968145946221,63.9557641934575,88.6263243941287,-35.278702251096725,64.04865927711813,11.12712928925627,24.893682256973168,0.8109505976027522,1.351781921029426,0.3495090696744829,118.77227010982642,72.96390751175018,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
28,ygm_full_028_y,ygm,full,c,y,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,#ffdf00,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,"[[0.08333333333333333, 0.048112522432468816], [0.041666666666666664, 0.07216878364870322], [0.0, 0.0], [0.08333333333333333, 0.0]]",6,5,5,full,649,4800,2051,662,649,0,0.0,0.65,0.65,8,98.0,0.7415785747033171,13,0.019637462235649546,#ffea55,1.0,0.91764706,0.33333334,92.01982461133791,-9.195626614860785,71.98036248812514,92.0069196811408,-9.201312528570584,72.1171235328702,4.798004009574266,17.169566069063684,0.3416084118131746,0.6372415047475972,0.1982861695319652,97.28020879440862,72.56536455335856,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
29,ygm_full_029_ymyg,ygm,full,cmcy,ymyg,0.5,0.25,0.25,0.5,0.25,0.25,0.375,0.21650635094610965,#b8a63e,0.7225490196078431,0.6490196078431373,0.24411764705882355,67.77251853173294,-5.282821751515343,54.02476450633448,"[[0.44166666666666676, 0.20688384645961588], [0.45, 0.23094010767585005], [0.4249999999999999, 0.27424137786507224], [0.4, 0.2790526301083191], [0.31666666666666676, 0.23094010767585027], [0.3583333333333334, 0.1587713240271471]]",6,5,5,full,2194,11096,4718,2239,2194,2239,1.0,0.65,0.65,8,98.0,5.130384935724851,45,0.02009825815096025,#beb866,0.74509805,0.72156864,0.4,73.67636430873253,-9.212310663780087,42.43631597017558,73.66135866645656,-9.176081196058053,42.212805568050754,6.775622373809956,13.586332012188235,2.267609374887996,3.7858997039267424,1.026124206715257,102.24804435227048,43.424734666852885,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
30,ygm_full_030_yymyg,ygm,full,ccmcy,yymyg,0.6,0.2,0.2,0.6,0.2,0.2,0.30000000000000004,0.17320508075688773,#c6b132,0.7780392156862745,0.6941176470588235,0.19529411764705884,72.0510150162991,-5.806955570354544,63.589857201520914,"[[0.34166666666666673, 0.09141379262169073], [0.3583333333333334, 0.15877132402714716], [0.31666666666666676, 0.23094010767585027], [0.24999999999999997, 0.2501851166488378], [0.23333333333333336, 0.23094010767585035], [0.31666666666666665, 0.08660254037844387]]",6,5,5,full,2487,12800,5429,2537,2487,2537,1.0,0.65,0.65,8,98.0,5.961367393155428,50,0.019708316909735908,#c9c166,0.7882353,0.75686276,0.4,76.77443594670129,-10.723596959135106,46.83662706456169,77.06196385728742,-10.173989311251749,46.70344969228695,7.343886477523473,18.08742070759538,2.6147075440096446,4.500519327898853,1.2894621792118295,102.89602167316036,48.048570910348666,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
31,ygm_full_031_yyymyg,ygm,full,cccmcy,yyymyg,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.14433756729740643,#d0b92a,0.8150326797385622,0.7241830065359478,0.1627450980392157,74.89438144243047,-6.006687822271206,69.1753187304194,"[[0.22499999999999992, 0.07216878364870322], [0.29166666666666674, 0.0721687836487032], [0.3166666666666667, 0.08660254037844384], [0.23333333333333334, 0.2309401076758503], [0.20833333333333331, 0.21650635094610965], [0.175, 0.1587713240271471], [0.16666666666666666, 0.11547005383792512], [0.16666666666666666, 0.09622504486493762], [0.1833333333333334, 0.0866025403784438]]",6,5,5,full,4214,17330,7453,4299,4214,4299,1.0,0.65,0.65,8,98.0,6.0866711071109405,85,0.01977204000930449,#d1c962,0.81960785,0.7882353,0.38431373,79.50271632784164,-10.495625699187327,51.142617229246596,79.24648130667207,-10.427627928573722,50.84421788242159,7.084520283537918,19.145903925103926,3.2200890789621788,5.327819831022982,1.5424926532701042,101.59737053945861,52.20848068920098,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
32,ygm_full_032_yyyyym,ygm,full,cccccm,yyyyym,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,#f5be19,0.9607843137254902,0.7450980392156863,0.09803921568627451,79.79204921266052,6.88998560197307,78.60061215554556,"[[0.18333333333333338, 0.08660254037844385], [0.16666666666666669, 0.09622504486493762], [0.08333333333333334, 0.04811252243246881], [0.08333333333333333, 0.0], [0.18333333333333335, 0.0]]",6,5,5,full,1806,8995,3787,1843,1806,1196,0.6489419424850786,0.65,0.65,8,98.0,6.579556230396862,37,0.020075963103635377,#fdba75,0.99215686,0.7294118,0.45882353,80.31588018534799,17.02345307617864,43.83962295837812,79.71430379679886,18.091605612807594,43.313644923061254,13.882920352634617,36.21170987269616,2.1318273393048326,5.56210081048165,1.7238115698424397,68.7782096661166,47.028826221474105,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
33,ygm_full_033_yyyym,ygm,full,ccccm,yyyym,0.8,0.0,0.2,0.8,0.0,0.2,0.2,0.0,#f3b71e,0.9529411764705882,0.7192156862745098,0.11764705882352941,77.98402366630827,9.564777772315624,76.10333175007294,"[[0.225, 0.07216878364870322], [0.18333333333333338, 0.08660254037844384], [0.18333333333333335, 0.0], [0.22499999999999998, 0.0]]",6,5,5,full,517,3965,1686,528,517,528,1.0,0.65,0.65,8,98.0,5.1761767424886,11,0.020833333333333332,#fcb475,0.9882353,0.7058824,0.45882353,78.73160683461231,19.757138016298637,41.648911281951854,78.20014506885784,20.36221855483451,41.39538107627692,14.729175299046497,35.93814377135717,1.9188960251067193,4.046407754287905,1.2424992266746822,64.62157877840252,46.09746537031043,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
34,ygm_full_034_yyym,ygm,full,cccm,yyym,0.75,0.0,0.25,0.75,0.0,0.25,0.25,0.0,#f0ae26,0.9411764705882353,0.6803921568627451,0.14705882352941177,75.29275943833024,13.646301897515034,71.93335971602419,"[[0.2916666666666667, 0.07216878364870322], [0.22499999999999998, 0.0721687836487032], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,5,5,full,1106,5774,2449,1120,1106,1120,1.0,0.65,0.65,8,98.0,3.4639843161477977,14,0.0125,#faab77,0.98039216,0.67058825,0.46666667,76.60475399066588,23.50818619828332,38.21897435364258,76.3539393503978,23.62323444052302,38.016876572909034,15.715059820298794,35.15164110010043,1.7501978848831756,2.7460963265013327,0.7979611273585595,58.40465892049065,44.8700882434785,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
35,ygm_full_035_yym,ygm,full,ccm,yym,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,#eb9d32,0.9215686274509803,0.615686274509804,0.19607843137254902,70.87834005274337,20.623964460334378,63.79337035503971,"[[0.3666666666666667, 0.07698003589195004], [0.3416666666666667, 0.0914137926216907], [0.31666666666666665, 0.08660254037844384], [0.2916666666666667, 0.07216878364870323], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,5,5,full,1612,7553,3287,1645,1612,1645,1.0,0.65,0.65,8,98.0,2.806943218766159,33,0.02006079027355623,#f69f7a,0.9647059,0.62352943,0.47843137,73.58799882459736,28.235040422906255,33.45388743306887,73.6628451002544,28.14951376076341,33.370053233000874,15.520937463300477,31.396734733734416,1.1405799730556394,2.0454104693351107,0.5699544695086725,49.835674774517145,43.77647875363657,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
36,ygm_full_036_ymymyg,ygm,full,cmcmcy,ymymyg,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.14433756729740643,#c69843,0.7758169934640522,0.5947712418300654,0.2607843137254902,65.54049040920306,8.340010989047798,50.143175452827414,"[[0.44999999999999996, 0.06735753140545633], [0.4833333333333334, 0.08660254037844393], [0.44166666666666676, 0.20688384645961588], [0.3583333333333334, 0.1587713240271471], [0.3416666666666667, 0.09141379262169072], [0.3666666666666667, 0.07698003589195006]]",6,5,5,full,3583,15214,6458,3656,3583,3656,1.0,0.65,0.65,8,98.0,7.849975031846641,73,0.019967177242888403,#ccaa68,0.8,0.6666667,0.40784314,71.56199915937826,4.270539167346044,38.75847518435709,71.58441287958574,3.5082091341312753,38.576653388748255,6.39914699057032,13.506686075383902,4.007683560027341,6.927315410720906,2.027414221945764,83.71232135416625,38.99303660137616,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
37,ygm_full_037_yymym,ygm,full,ccmcm,yymym,0.6,0.0,0.4,0.6,0.0,0.4,0.4,0.0,#e7903c,0.9058823529411765,0.563921568627451,0.23529411764705882,67.4309478758879,26.342851808801193,56.233812465552,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1458,7182,3034,1485,1458,1485,1.0,0.65,0.65,8,98.0,3.4341514335188474,27,0.01818181818181818,#f49879,0.95686275,0.59607846,0.4745098,71.63057204825701,31.53055658725423,31.268072996014787,71.76386432161655,31.185796732041087,31.16601566499225,13.665754806904939,25.842547694032405,1.300210606972747,2.7421203245587207,0.8498529921418493,44.760518430264256,44.40572471637132,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
38,ygm_full_038_ym,ygm,full,cm,ym,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,#e17c4b,0.8823529411764706,0.48627450980392156,0.29411764705882354,62.45289702748056,35.06929839281481,43.41945673452145,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2128,9549,4045,2172,2128,2172,1.0,0.65,0.65,8,98.0,1.9294524314961206,44,0.020257826887661142,#f28f7a,0.9490196,0.56078434,0.47843137,69.51012771788626,35.12990964017526,27.62871885615681,69.50435474448574,35.059710566485194,27.492591129661317,9.972393660326372,17.296114635493442,0.7197880219239122,1.3316343355100708,0.38713409501423457,38.18408811006259,44.69291506446445,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
39,ygm_full_039_ymymg,ygm,full,cmcmy,ymymg,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.17320508075688773,#ba8950,0.7309803921568627,0.5388235294117647,0.3129411764705882,60.84596767579788,12.169359320829521,37.847583232395465,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,3156,13865,5899,3221,3156,3221,1.0,0.65,0.65,8,98.0,6.348926953381218,65,0.020180068301769636,#c3a36c,0.7647059,0.6392157,0.42352942,68.92071237489256,6.226992864721447,33.17417115108307,68.64323346283369,5.542049644494925,32.9588648244338,7.869703121774844,11.061374305934715,2.756495387534648,4.8049426007761635,1.2898090023398439,79.36893991219904,33.753534210488894,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
40,ygm_full_040_ymymm,ygm,full,cmcmm,ymymm,0.4,0.0,0.6,0.4,0.0,0.6,0.6,0.0,#db685a,0.8588235294117647,0.4086274509803922,0.3529411764705882,57.792720015896336,43.79980661784777,29.401577379574974,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1486,7183,3094,1517,1486,1517,1.0,0.65,0.65,8,98.0,4.083123534692234,31,0.02043506921555702,#ef8b82,0.9372549,0.54509807,0.50980395,68.32371247729083,37.150875872227154,21.853954131589216,68.31233472469403,37.27020658318584,21.788748607682724,9.569239377599704,14.562853394013887,1.8929070712907599,3.3055343226268192,0.9438232107839973,30.46611521302077,43.1020056291959,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
41,ygm_full_041_ymm,ygm,full,cmm,ymm,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,#d75b64,0.8431372549019608,0.3568627450980392,0.39215686274509803,54.92109472478978,49.47976671792647,19.744343642877826,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1573,7553,3233,1606,1573,1606,1.0,0.65,0.65,8,98.0,3.895229433182802,33,0.02054794520547945,#ee8786,0.93333334,0.5294118,0.5254902,67.44982817525212,38.74056034263634,18.262988603437,67.47044291922714,38.66085005330006,18.380800025077253,11.469323333695213,16.56786432213527,1.5791208914204278,2.5880709475819663,0.7452759437863178,25.240022964936202,42.829519824423876,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
42,ygm_full_042_ymymgm,ygm,full,cmcmym,ymymgm,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.14433756729740643,#bc775c,0.7366013071895425,0.4653594771241831,0.3588235294117647,56.63545807288892,24.167788828987845,26.219727409704685,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,3606,15189,6480,3678,3606,3678,1.0,0.65,0.65,8,98.0,4.304590534614393,72,0.01957585644371941,#cb9771,0.79607844,0.5921569,0.44313726,66.37889266858386,13.877767226050636,27.721659044217883,66.31512893587593,13.913836910039622,27.44402566138397,11.224704893327377,14.25043371074196,2.3248007325382574,3.5144138995661103,0.8515173884326063,63.40694987083265,31.001335509043997,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
43,ygm_full_043_ymmm,ygm,full,cmmm,ymmm,0.25,0.0,0.75,0.25,0.0,0.75,0.75,0.0,#d24b71,0.8235294117647058,0.29215686274509806,0.4411764705882353,51.668565525830644,56.21727015606698,7.685778968975887,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1097,5774,2449,1120,1097,1120,1.0,0.65,0.65,8,98.0,5.791062818485009,23,0.020535714285714286,#eb838d,0.92156863,0.5137255,0.5529412,66.41474619443326,40.37760795704198,13.369731537183394,66.85898100136376,39.90142195201074,13.119209251836946,14.73505201429636,22.375255522293454,2.3813057147414196,3.841256756664905,1.0954835863714532,18.320609497547252,42.533527313272955,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
44,ygm_full_044_ymmmm,ygm,full,cmmmm,ymmmm,0.2,0.0,0.8,0.2,0.0,0.8,0.8,0.0,#cf4178,0.8117647058823529,0.25333333333333335,0.47058823529411764,49.9300161110031,59.96278169082675,0.597488729997786,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,509,3942,1687,520,509,520,1.0,0.65,0.65,8,98.0,9.404089010816808,11,0.021153846153846155,#ea8096,0.91764706,0.5019608,0.5882353,65.92756867913357,42.458640886738955,6.898385354904235,66.08791178079957,42.15471640515327,7.690150187663859,15.862800700690737,24.536053711572826,2.6750213174366926,4.960832729782163,1.6027551584488746,9.228382460985245,43.015391506457526,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
